stop_id_a,stop_id_b,distance
8592072,8501120:0:70,437.97305
8592072,8501120:0:6,437.97305
8592072,8592050:0:C,401.55115
8592072,8592050,401.55115
8592072,8589523,456.81244
8592072,8592050:0:D,401.55115
8592072,8501120:0:7,437.97305
8592072,8501120:0:1,437.97305
8592072,8501120,437.97305
8592072,8592079,355.3807
8592072,Parent8592050,401.55115
8592072,8501120:0:4,437.97305
8592125,8501160:0:2,426.65997
8592125,8504176,266.1026
8592125,8591982,387.51822
8592125,8501181:0:1,423.4987
8592125,8592135,287.11435
8592125,Parent8501181,423.4987
8592125,8592034,431.72287
8592125,8592060,481.94516
8592125,Parent8501160,426.65997
8592125,8590442,173.78479
8592125,8592120,411.09323
8592125,8591818,474.34515
8592125,8591988,304.00323
8592125,8592098,416.1899
8592125,8592138,413.1651
8592125,8592071,354.521
8592125,8592091,474.94116
8592125,8501181:0:2,423.4987
8592125,8501181,423.4987
8592125,8501160,426.65997
8592125,8592011,317.1352
8592125,8501160:0:1,426.65997
8595937,8595521,499.13864
8595937,8591950,283.6559
8595937,8501211,361.69583
8595937,8501210,391.28827
Parent8504003,8509297,275.2485
Parent8504003,8592146,405.3188
Parent8504003,8593856,180.61719
Parent8504003,8504003,0.0
Parent8504003,8504003:0:1,98.42051
Parent8504003,8588451,445.9781
Parent8504003,8504003:0:2,98.89088
Parent8504003,8592153,328.34122
Parent8595215,8595215:0:2,0.0
Parent8595215,8595217,263.42966
Parent8595215,8595215:0:1,0.0
Parent8595215,Parent8595214,416.85446
Parent8595215,8595214,416.85446
Parent8595215,8595214:0:1,416.85446
Parent8595215,8595215,0.0
8501121:0:2,8588446,269.13165
8501121:0:2,8588445,91.81998
8501121:0:2,8588443,209.55713
8501121:0:2,8504000:0:2,423.34534
8501121:0:2,Parent8504000,399.00684
8501121:0:2,8588445:0:B,88.66824
8501121:0:2,Parent8588445,91.81998
8501121:0:2,8592190,458.06607
8501121:0:2,8588445:0:D,98.4019
8501121:0:2,8592196,466.15048
8501121:0:2,8592182,423.1592
8501121:0:2,Parent8501121,79.747856
8501121:0:2,8588442,408.89096
8501121:0:2,8504000:0:1,416.74268
8501121:0:2,8501121:0:1,18.897655
8501121:0:2,8504000,399.00684
8501121:0:2,8588440,494.57373
8501121:0:2,8592188,153.45488
8501162:0:2,8592173,327.7927
8501162:0:2,8501162,0.0
8501162:0:2,Parent8501162,0.0
8501162:0:2,8592124,359.65018
8501162:0:2,8592107,271.74353
8501162:0:2,8501162:0:1,0.0
8501162:0:2,8591993,280.13507
8501162:0:2,8592187,444.49194
8501162:0:2,8592087,455.72186
8501162:0:2,8592181,197.33751
8501181:0:2,8501160:0:2,424.9779
8501181:0:2,8501120:0:8,455.43802
8501181:0:2,8501181:0:1,0.0
8501181:0:2,Parent8501181,0.0
8501181:0:2,8501120:0:5,455.43802
8501181:0:2,Parent8501160,424.9779
8501181:0:2,8579254,289.19604
8501181:0:2,8501120:0:3,455.43802
8501181:0:2,Parent8501120,455.43802
8501181:0:2,8592050:0:F,422.53848
8501181:0:2,8592050:0:H,359.1886
8501181:0:2,8579253,122.82039
8501181:0:2,8590442,284.40012
8501181:0:2,8591818,54.007874
8501181:0:2,8591988,191.45209
8501181:0:2,8501120:0:70,455.43802
8501181:0:2,8592098,290.8989
8501181:0:2,8501120:0:6,455.43802
8501181:0:2,8592050:0:C,359.1886
8501181:0:2,8592133,498.9176
8501181:0:2,8592050,359.1886
8501181:0:2,8592050:0:D,359.1886
8501181:0:2,8592125,423.4987
8501181:0:2,8501120:0:7,455.43802
8501181:0:2,8501120:0:1,455.43802
8501181:0:2,8501120,455.43802
8501181:0:2,8501181,0.0
8501181:0:2,Parent8592050,359.1886
8501181:0:2,8501160,424.9779
8501181:0:2,8501120:0:4,455.43802
8501181:0:2,8592011,407.73706
8501181:0:2,8501160:0:1,424.9779
8504165,8511214,492.03915
8504165,8511210,480.689
8518452:0:4,8593844,444.67075
8518452:0:4,8501208,497.29803
8518452:0:4,8592049,191.76935
8518452:0:4,8518452:0:3,7.332411
8518452:0:4,8518452:0:1,24.073069
8518452:0:4,8510543,287.2101
8518452:0:4,Parent8518452,110.01182
8518452:0:4,8501209,270.92566
8518452:0:4,8592103,231.15825
8518452:0:4,8592179,472.81833
8518452:0:4,8592105,298.15613
8518452:0:4,8518452:0:2,16.758732
8588157,8510528,216.07535
8588157,8592226,395.03568
8588157,8595223,489.6181
8588157,8588158,376.9877
8588157,8510527,238.48691
8591950,8596053,397.21518
8591950,8595937,283.6559
8591950,8501211,455.98886
8591956,8594890,438.71326
8591956,8591952,338.21964
8591956,8591954,497.42685
8591956,8591947,462.74164
8591956,8591949,258.52844
8591968,8587546,379.16177
8591968,8504171,298.55142
8591968,8587549,449.74323
8591993,8501162,280.13507
8591993,Parent8501162,280.13507
8591993,8592056,474.941
8591993,8592094,244.16428
8591993,8592124,383.78815
8591993,8592107,239.10426
8591993,8501162:0:1,280.13507
8591993,8501162:0:2,280.13507
8591993,8592187,486.3448
8591993,8591998,482.2344
8591993,8592087,223.4276
8591993,8592181,417.14526
8591993,8592057,447.2172
8592052,8501120:0:8,208.01761
8592052,8501120:0:5,208.01761
8592052,8592040,273.17627
8592052,8501120:0:3,208.01761
8592052,Parent8501120,208.01761
8592052,8592050:0:F,354.6935
8592052,8592050:0:H,303.24695
8592052,8592020,327.41473
8592052,8592026,326.42532
8592052,8501120:0:70,208.01761
8592052,8592027,265.47012
8592052,8501120:0:6,208.01761
8592052,8592028,329.42288
8592052,8592050:0:C,303.24695
8592052,8592050,303.24695
8592052,8592024,352.82913
8592052,8592050:0:D,303.24695
8592052,8501120:0:7,208.01761
8592052,8501120:0:1,208.01761
8592052,8501120,208.01761
8592052,8592079,228.6273
8592052,Parent8592050,303.24695
8592052,8501120:0:4,208.01761
8592127,8579245,409.12683
8592127,8592118,491.8672
8592213,8501118:0:5,430.5245
8592213,8592209,455.94513
8592213,8501118:0:3,437.2132
8592213,8592205,425.22147
8592213,8501118:0:4,433.607
8592213,8592202,365.1088
8592213,8501118:0:1,443.5296
8592213,8501118:0:2,439.0664
8592213,8592221,184.68214
8592213,8592218,481.64874
8592213,8592220,473.69873
8595215:0:1,8595215:0:2,0.0
8595215:0:1,8595217,263.42966
8595215:0:1,Parent8595215,0.0
8595215:0:1,Parent8595214,416.85446
8595215:0:1,8595214,416.85446
8595215:0:1,8595214:0:1,416.85446
8595215:0:1,8595215,0.0
8595625,8593806,225.43234
8595625,8588436,243.1445
8595625,8595190,75.705154
8595625,8593798,371.6355
8595625,8579257,119.01085
Parent8579239,8579239:0:E,0.0
Parent8579239,8589525,425.3193
Parent8579239,8592128,361.88663
Parent8579239,8591971,322.93192
Parent8579239,8579239:0:B,23.502913
Parent8579239,8579239,0.0
8501118:0:1,8588838,192.7731
8501118:0:1,8501118:0:5,25.3291
8501118:0:1,8592209,484.878
8501118:0:1,8501118:0:3,11.933742
8501118:0:1,8530749,260.34354
8501118:0:1,8588983,129.15437
8501118:0:1,8593866,323.16385
8501118:0:1,8588839,358.71765
8501118:0:1,8501118:0:4,19.867752
8501118:0:1,8592202,308.88535
8501118:0:1,Parent8501118,178.39183
8501118:0:1,8592213,443.5296
8501118:0:1,8501118:0:2,8.327475
8501118:0:1,8593869,333.63446
8501166,8501166:0:2,0.0
8501166,Parent8501166,0.0
8501166,8501166:0:1,0.0
8509491,8592070,353.6334
8509491,8587929,158.00641
8570063,8501169:0:2,67.72326
8570063,8570064,317.04727
8570063,Parent8501169,67.72326
8570063,8501169:0:1,67.72326
8570063,8501169,67.72326
8570420:0:B,8557026,347.65323
8570420:0:B,Parent8570420,0.0
8570420:0:B,8570420:0:D,0.0
8570420:0:B,8570420:0:A,0.0
8570420:0:B,8570420:0:C,0.0
8570420:0:B,8581429,265.48236
8570420:0:C,8557026,347.65323
8570420:0:C,Parent8570420,0.0
8570420:0:C,8570420:0:D,0.0
8570420:0:C,8570420:0:A,0.0
8570420:0:C,8570420:0:B,0.0
8570420:0:C,8581429,265.48236
8579249,8579248,367.2259
8588445:0:D,8588446,302.1473
8588445:0:D,8588445,42.58777
8588445:0:D,8588443,166.5497
8588445:0:D,Parent8504000,495.41827
8588445:0:D,8588445:0:B,13.631019
8588445:0:D,Parent8588445,42.58777
8588445:0:D,8501121:0:2,98.4019
8588445:0:D,8592182,389.92828
8588445:0:D,Parent8501121,119.04963
8588445:0:D,8588442,346.29507
8588445:0:D,8501121:0:1,94.300415
8588445:0:D,8504000,495.41827
8588445:0:D,8588440,396.18115
8588445:0:D,8592188,242.87718
8588840,8588839,466.0061
8588840,8510421,307.38647
8588840,8588841,366.8807
8588840,8592201,430.4592
8588840,8592214,295.15775
8588840,8592204,481.90417
8588841,8588842,407.99356
8588841,8593816,344.7734
8588841,8588840,366.8807
8588841,8595148,439.38947
8588841,8595516,486.75833
8588841,8592204,380.38388
8591947,8591952,127.12517
8591947,8591946,468.6141
8591947,8591954,315.06842
8591947,8501215,326.66025
8591947,8591956,462.74164
8591947,8591949,269.03387
8591947,8591951,250.20647
8591947,8501214,464.71683
8591949,8591952,153.46494
8591949,8591946,490.1091
8591949,8591954,245.10126
8591949,8591956,258.52844
8591949,8591947,269.03387
8591949,8591951,391.71643
8591951,8591961,407.2746
8591951,8591952,326.66293
8591951,8591946,247.92633
8591951,8591954,241.89828
8591951,8501215,272.13263
8591951,8591947,250.20647
8591951,8591949,391.71643
8591951,8501216,435.08762
8592010,8501160:0:2,103.47198
8592010,8592001,154.5959
8592010,8592035,381.27933
8592010,8592135,430.23767
8592010,8592060,426.6145
8592010,8592134,456.58173
8592010,Parent8501160,103.47198
8592010,8592041,311.35696
8592010,8592120,242.38983
8592010,8591988,357.1795
8592010,8592098,236.5106
8592010,8592133,239.13608
8592010,8592004,343.62582
8592010,8592096,51.795967
8592010,8592122,366.95016
8592010,8501160,103.47198
8592010,8592011,190.98843
8592010,8501160:0:1,103.47198
8592015,8587548,436.9
8592015,8592100,187.2849
8592061,8591986,180.70842
8592061,8592086,280.30338
8592061,8591985,446.97537
8592061,8592026,285.91672
8592061,8592028,236.92972
8592061,8592024,318.7417
8592061,8592039,390.5052
8592167,8592169,217.84558
8592167,8592168,335.88608
8592167,8592150,463.4475
8592171,8592023,391.75336
8592171,8588434,267.6577
8592171,8592177,264.59265
8592171,8579256,380.10873
8592171,8592185,472.63284
8592172,8592193,361.76617
8592172,8592198,360.73767
8592172,8592182,389.49466
8592172,8588442,469.8747
8592172,8592170,355.9813
8592187,8592175,346.5381
8592187,8501162,444.49194
8592187,Parent8501162,444.49194
8592187,8501163,300.69046
8592187,8592030,169.76468
8592187,8592107,247.51105
8592187,8501162:0:1,444.49194
8592187,8592176,213.17067
8592187,8501162:0:2,444.49194
8592187,8591993,486.3448
8592187,8501163:0:1,300.69046
8592187,8592087,440.47705
8592187,8592000,482.0327
8592217,8592049,451.30582
8592217,8592211,253.94687
8592217,8510543,282.35544
8592217,Parent8518452,474.887
8592217,8592180,419.7841
8592217,8592179,131.23267
8593850,8592189,438.26453
8593850,8588446,402.23895
8593850,8595192,229.75258
8593850,8595191,223.43591
8593850,8592195,308.7788
8593850,8588447,385.03027
8595190,8593806,149.75256
8595190,8588436,212.99713
8595190,8595625,75.705154
8595190,8593798,300.15982
8595190,8579257,194.70602
8501120:0:7,8501120:0:8,0.0
8501120:0:7,8501181:0:1,455.43802
8501120:0:7,Parent8501181,455.43802
8501120:0:7,8501120:0:5,0.0
8501120:0:7,8579254,441.93588
8501120:0:7,8592040,282.97427
8501120:0:7,8501120:0:3,0.0
8501120:0:7,Parent8501120,0.0
8501120:0:7,8592050:0:F,236.71092
8501120:0:7,8592050:0:H,99.84084
8501120:0:7,8579253,336.9602
8501120:0:7,8591818,406.3532
8501120:0:7,8592020,339.15115
8501120:0:7,8501120:0:70,0.0
8501120:0:7,8592027,361.37332
8501120:0:7,8501120:0:6,0.0
8501120:0:7,8592050:0:C,99.84084
8501120:0:7,8592050,99.84084
8501120:0:7,8592050:0:D,99.84084
8501120:0:7,8592072,437.97305
8501120:0:7,8501181:0:2,455.43802
8501120:0:7,8592052,208.01761
8501120:0:7,8501120:0:1,0.0
8501120:0:7,8501120,0.0
8501120:0:7,8501181,455.43802
8501120:0:7,8592079,329.20386
8501120:0:7,Parent8592050,99.84084
8501120:0:7,8501120:0:4,0.0
8501163:0:1,8592175,84.84562
8501163:0:1,8501163,0.0
8501163:0:1,8592030,377.72308
8501163:0:1,8592192,485.95596
8501163:0:1,8592176,186.4238
8501163:0:1,8592187,300.69046
8501211,8595521,354.72778
8501211,8594987,465.64798
8501211,8595602,288.8569
8501211,8501212,454.1879
8501211,8595937,361.69583
8501211,8591950,455.98886
8501211,8501210,405.50885
8504003,8509297,275.2485
8504003,8592146,405.3188
8504003,8593856,180.61719
8504003,Parent8504003,0.0
8504003,8504003:0:1,98.42051
8504003,8588451,445.9781
8504003,8504003:0:2,98.89088
8504003,8592153,328.34122
8504003:0:1,8509297,255.62314
8504003:0:1,8592146,330.0033
8504003:0:1,8592162,481.09445
8504003:0:1,8593856,113.73271
8504003:0:1,Parent8504003,98.42051
8504003:0:1,8504003,98.42051
8504003:0:1,8588451,491.80273
8504003:0:1,8504003:0:2,6.89132
8504003:0:1,8592153,230.11183
8504166,8557141,408.42664
8504166,8504758,386.70743
8504166,8511214,358.56546
8504166,8511210,421.74994
8581918,8506907,435.5788
8581918,8501117:0:3,347.69064
8581918,Parent8501117,270.6698
8581918,8595216,341.3662
8581918,Parent8595216,341.3662
8581918,8501117:0:4,352.00665
8581918,8581914,281.64978
8581918,8581917,258.07385
8581918,8505529,493.30432
8581918,8506905,359.36307
8581918,8501117:0:1,309.34076
8588158,8501245,291.31485
8588158,8588155,353.78946
8588158,8588157,376.9877
8588158,8510527,432.46927
8588451,8509297,313.44376
8588451,8588452,438.05542
8588451,Parent8504003,445.9781
8588451,8504003,445.9781
8588451,8504003:0:1,491.80273
8588451,8504003:0:2,497.71997
8592077,8592062,182.78444
8592077,8592186,313.75592
8592077,8591979,436.97427
8592077,8592029,385.56052
8592077,8592039,359.90048
8592077,8592084,219.80925
8592097,8592134,435.40256
8592097,8591983,492.4821
8592097,8591990,220.48845
8592097,8592064,147.72404
8592097,8592075,323.91727
8592097,8592046,266.72247
8592097,8592004,415.56772
8592097,8592110,415.22574
8592097,8501207,466.12164
8592097,8592005,476.83374
8592097,8592122,357.56754
8592159,8592152,317.30396
8592159,8592147,164.6719
8592159,8592157,343.80527
8592196,8504000:0:2,47.38472
8592196,Parent8504000,116.420845
8592196,8592190,212.93019
8592196,8591999,473.60376
8592196,8501121:0:2,466.15048
8592196,8592183,305.75027
8592196,8504000:0:1,51.69265
8592196,8501121:0:1,464.03882
8592196,8504000,116.420845
8592196,8592188,313.91705
8592212,8592178,465.5866
8592212,8592208,245.24117
8592212,8592205,326.05618
8592212,8592206,215.35352
8592212,8592203,498.21945
8592212,8592222,163.21742
8592234,8592229,286.44464
8593815,8510721,417.5286
8593815,8501218,477.6635
8593815,8591939,276.599
8593815,8591958,316.1923
8501120:0:1,8501120:0:8,0.0
8501120:0:1,8501181:0:1,455.43802
8501120:0:1,Parent8501181,455.43802
8501120:0:1,8501120:0:5,0.0
8501120:0:1,8579254,441.93588
8501120:0:1,8592040,282.97427
8501120:0:1,8501120:0:3,0.0
8501120:0:1,Parent8501120,0.0
8501120:0:1,8592050:0:F,236.71092
8501120:0:1,8592050:0:H,99.84084
8501120:0:1,8579253,336.9602
8501120:0:1,8591818,406.3532
8501120:0:1,8592020,339.15115
8501120:0:1,8501120:0:70,0.0
8501120:0:1,8592027,361.37332
8501120:0:1,8501120:0:6,0.0
8501120:0:1,8592050:0:C,99.84084
8501120:0:1,8592050,99.84084
8501120:0:1,8592050:0:D,99.84084
8501120:0:1,8592072,437.97305
8501120:0:1,8501181:0:2,455.43802
8501120:0:1,8592052,208.01761
8501120:0:1,8501120:0:7,0.0
8501120:0:1,8501120,0.0
8501120:0:1,8501181,455.43802
8501120:0:1,8592079,329.20386
8501120:0:1,Parent8592050,99.84084
8501120:0:1,8501120:0:4,0.0
8501209,8593844,403.99597
8501209,8501208,477.22647
8501209,8592049,454.55127
8501209,8518452:0:3,263.59555
8501209,8518452:0:1,246.8526
8501209,8510543,477.27225
8501209,Parent8518452,283.72906
8501209,8518452:0:4,270.92566
8501209,8592103,460.3044
8501209,8592105,274.32974
8501209,8592215,484.91946
8501209,8518452:0:2,254.16812
8505530,8570462,52.43145
8505530,8581429,410.708
8588447,8588446,342.18878
8588447,8595192,167.6007
8588447,8504000:0:2,494.84348
8588447,Parent8504000,418.91278
8588447,8588448,309.1061
8588447,8593850,385.03027
8588447,Parent8501121,465.4341
8588447,8504000:0:1,496.5333
8588447,8504000,418.91278
8588447,8592188,481.14178
8588847,8588848,277.1826
8588847,8583748,293.99973
8588848,8588847,277.1826
8591971,8579239:0:E,322.93192
8591971,8592128,355.41504
8591971,8591964,270.2285
8591971,Parent8579239,322.93192
8591971,8579239:0:B,328.51105
8591971,8579239,322.93192
8591984,8592001,473.312
8591984,8592119,450.4673
8591984,8592035,220.31961
8591984,8592135,433.65106
8591984,8592060,234.11069
8591984,8591980,342.73914
8591984,8592076,340.6277
8591984,8592120,343.19235
8591984,8592104,195.90799
8591984,8591992,484.9419
8591984,8592033,384.9899
8591989,8592090,287.76175
8591989,8591985,452.54822
8591989,8592110,457.30734
8591989,8592005,386.01788
8592039,8591986,467.0395
8592039,8592062,383.99518
8592039,8592026,250.17387
8592039,8592028,355.89603
8592039,8592061,390.5052
8592039,8592077,359.90048
8592039,8592079,407.70544
8592039,8592084,256.77936
8592039,8595933,391.46912
8592043,8592045,423.5779
8592043,8592009,427.7621
8592043,8591981,218.23729
8592043,8592083,349.09293
8592043,8592012,268.35596
8592043,8510574,238.86475
8592043,8591999,364.87308
8592043,8592123,150.50923
8592043,8592038,426.17484
8592158,8592164,428.06995
8592158,8592150,372.42426
8592158,8592154,366.38245
8592158,8592145,299.67865
8592182,8588445,432.1041
8592182,8588443,223.49652
8592182,8592198,466.55844
8592182,8588445:0:B,401.122
8592182,Parent8588445,432.1041
8592182,8592190,467.82294
8592182,8501121:0:2,423.1592
8592182,8588445:0:D,389.92828
8592182,8592172,389.49466
8592182,Parent8501121,491.96765
8592182,8588442,137.35934
8592182,8588441,384.10632
8592182,8501121:0:1,404.46268
8592182,8588440,484.33908
8592182,8592188,436.53894
8592230,8592232,362.63065
8595148,8588842,177.29279
8595148,8595986,345.73483
8595148,8593816,417.5582
8595148,8588843,365.96066
8595148,8588841,439.38947
8595148,8595516,348.92477
Parent8501121,8588446,194.17233
Parent8501121,8588445,83.306465
Parent8501121,8595192,442.50073
Parent8501121,8588443,271.34735
Parent8501121,8504000:0:2,468.08115
Parent8501121,Parent8504000,432.48535
Parent8501121,8588445:0:B,105.41864
Parent8501121,Parent8588445,83.306465
Parent8501121,8501121:0:2,79.747856
Parent8501121,8588445:0:D,119.04963
Parent8501121,8588447,465.4341
Parent8501121,8592182,491.96765
Parent8501121,8588442,462.3813
Parent8501121,8504000:0:1,462.25366
Parent8501121,8501121:0:1,97.22485
Parent8501121,8504000,432.48535
Parent8501121,8588440,492.4736
Parent8501121,8592188,212.32553
Parent8595214,8595215:0:2,416.85446
Parent8595214,8501117:0:3,212.00623
Parent8595214,Parent8501117,316.14606
Parent8595214,8595216,259.36072
Parent8595214,8595217,205.852
Parent8595214,Parent8595216,259.36072
Parent8595214,8501117:0:4,210.23172
Parent8595214,8581914,285.7577
Parent8595214,Parent8595215,416.85446
Parent8595214,8595215:0:1,416.85446
Parent8595214,8595214,0.0
Parent8595214,8595214:0:1,0.0
Parent8595214,8595215,416.85446
Parent8595214,8501117:0:1,258.42505
8501118:0:2,8588838,190.7442
8501118:0:2,8501118:0:5,17.00221
8501118:0:2,8592209,488.5547
8501118:0:2,8501118:0:3,3.6065304
8501118:0:2,8530749,260.83646
8501118:0:2,8588983,131.4823
8501118:0:2,8593866,331.3731
8501118:0:2,8588839,353.47528
8501118:0:2,8501118:0:4,11.547222
8501118:0:2,8592202,300.56644
8501118:0:2,Parent8501118,179.17494
8501118:0:2,8592213,439.0664
8501118:0:2,8501118:0:1,8.327475
8501118:0:2,8593869,338.35913
8501120,8501120:0:8,0.0
8501120,8501181:0:1,455.43802
8501120,Parent8501181,455.43802
8501120,8501120:0:5,0.0
8501120,8579254,441.93588
8501120,8592040,282.97427
8501120,8501120:0:3,0.0
8501120,Parent8501120,0.0
8501120,8592050:0:F,236.71092
8501120,8592050:0:H,99.84084
8501120,8579253,336.9602
8501120,8591818,406.3532
8501120,8592020,339.15115
8501120,8501120:0:70,0.0
8501120,8592027,361.37332
8501120,8501120:0:6,0.0
8501120,8592050:0:C,99.84084
8501120,8592050,99.84084
8501120,8592050:0:D,99.84084
8501120,8592072,437.97305
8501120,8501181:0:2,455.43802
8501120,8592052,208.01761
8501120,8501120:0:7,0.0
8501120,8501120:0:1,0.0
8501120,8501181,455.43802
8501120,8592079,329.20386
8501120,Parent8592050,99.84084
8501120,8501120:0:4,0.0
8501181,8501160:0:2,424.9779
8501181,8501120:0:8,455.43802
8501181,8501181:0:1,0.0
8501181,Parent8501181,0.0
8501181,8501120:0:5,455.43802
8501181,Parent8501160,424.9779
8501181,8579254,289.19604
8501181,8501120:0:3,455.43802
8501181,Parent8501120,455.43802
8501181,8592050:0:F,422.53848
8501181,8592050:0:H,359.1886
8501181,8579253,122.82039
8501181,8590442,284.40012
8501181,8591818,54.007874
8501181,8591988,191.45209
8501181,8501120:0:70,455.43802
8501181,8592098,290.8989
8501181,8501120:0:6,455.43802
8501181,8592050:0:C,359.1886
8501181,8592133,498.9176
8501181,8592050,359.1886
8501181,8592050:0:D,359.1886
8501181,8592125,423.4987
8501181,8501181:0:2,0.0
8501181,8501120:0:7,455.43802
8501181,8501120:0:1,455.43802
8501181,8501120,455.43802
8501181,Parent8592050,359.1886
8501181,8501160,424.9779
8501181,8501120:0:4,455.43802
8501181,8592011,407.73706
8501181,8501160:0:1,424.9779
8501216,8591961,460.59476
8501216,8591946,469.92242
8501216,8501215,382.28735
8501216,8591960,420.8377
8501216,8593867,454.38538
8501216,8591951,435.08762
8501216,8588873,229.6431
8587357,8592055,278.33017
8587357,8592089,247.64229
8587357,8592063,403.61505
8587357,8595004,275.78183
8587357,8592047,376.00717
8587357,8592092,362.494
8588438,8579260,217.12312
8588438,8592161,261.41605
8588442,8588445,388.05087
8588442,8588443,201.8519
8588442,8592198,436.95917
8588442,8588445:0:B,359.4821
8588442,Parent8588445,388.05087
8588442,8501121:0:2,408.89096
8588442,8588445:0:D,346.29507
8588442,8592172,469.8747
8588442,8592182,137.35934
8588442,Parent8501121,462.3813
8588442,8588441,269.61096
8588442,8501121:0:1,392.1597
8588442,8588440,349.34424
8588442,8592188,469.26477
8591963,8591962,290.82593
8591963,8591969,282.88437
8591963,8591967,305.6083
8591969,8591962,345.5518
8591969,8591963,282.88437
8591976,Parent8504010,36.42413
8591976,8592149,172.03787
8591976,8504010:0:2,80.544975
8591976,8593795,385.63293
8591976,8504010:0:1,82.4872
8591976,8504010,36.42413
8591976,8592145,461.0182
8591976,8592151,251.9296
8591998,8592088,464.68356
8591998,8592056,399.7582
8591998,8592094,272.51364
8591998,8592032,402.45297
8591998,8592104,476.91833
8591998,8591987,224.25876
8591998,8591992,271.92422
8591998,8591993,482.2344
8591998,8592087,447.77032
8591998,8592057,53.23972
8592037,8587549,429.38293
8592037,8592130,237.15982
8592079,8501120:0:8,329.20386
8592079,8501120:0:5,329.20386
8592079,8592040,499.2179
8592079,8592062,413.5532
8592079,8501120:0:3,329.20386
8592079,Parent8501120,329.20386
8592079,8592050:0:F,302.57434
8592079,8592050:0:H,382.65692
8592079,8591979,383.54767
8592079,8592020,146.61388
8592079,8592026,321.10727
8592079,8501120:0:70,329.20386
8592079,8592027,488.99612
8592079,8501120:0:6,329.20386
8592079,8592028,397.39185
8592079,8592050:0:C,382.65692
8592079,8592050,382.65692
8592079,8592050:0:D,382.65692
8592079,8592072,355.3807
8592079,8592052,228.6273
8592079,8501120:0:7,329.20386
8592079,8501120:0:1,329.20386
8592079,8592039,407.70544
8592079,8501120,329.20386
8592079,Parent8592050,382.65692
8592079,8501120:0:4,329.20386
8592096,8501160:0:2,128.20598
8592096,8592001,138.8161
8592096,8592035,399.1839
8592096,8592135,481.9358
8592096,8592060,474.6411
8592096,8592134,412.03815
8592096,Parent8501160,128.20598
8592096,8592041,278.64685
8592096,8592120,292.69858
8592096,8591988,374.43192
8592096,8592098,239.84285
8592096,8592133,192.49423
8592096,8592004,293.5425
8592096,8592010,51.795967
8592096,8592122,315.22208
8592096,8501160,128.20598
8592096,8592011,231.42674
8592096,8501160:0:1,128.20598
8592103,8593844,422.7843
8592103,8501208,442.90872
8592103,8592049,242.01604
8592103,8592102,441.45285
8592103,8518452:0:3,236.06609
8592103,8518452:0:1,248.1192
8592103,8510543,425.11932
8592103,Parent8518452,325.0254
8592103,8518452:0:4,231.15825
8592103,8501209,460.3044
8592103,8592105,327.87463
8592103,8518452:0:2,242.98389
8592180,8592049,404.20242
8592180,8592173,371.01447
8592180,8592211,413.10364
8592180,8510543,412.205
8592180,8592217,419.7841
8592180,8592179,319.35413
8592180,8592181,381.6482
8592183,8504000:0:2,342.67197
8592183,8592191,257.9131
8592183,Parent8504000,368.62726
8592183,8592190,457.61322
8592183,8592185,409.17038
8592183,8592196,305.75027
8592183,8504000:0:1,350.0042
8592183,8504000,368.62726
8593249,8595005,473.4083
8593249,8592055,235.78618
8593249,8592089,279.97812
8593249,8592019,447.1769
8593249,8592143,327.47824
8593249,8595004,294.99435
8593249,8592092,331.08633
8595214,8595215:0:2,416.85446
8595214,8501117:0:3,212.00623
8595214,Parent8501117,316.14606
8595214,8595216,259.36072
8595214,8595217,205.852
8595214,Parent8595216,259.36072
8595214,8501117:0:4,210.23172
8595214,8581914,285.7577
8595214,Parent8595215,416.85446
8595214,8595215:0:1,416.85446
8595214,Parent8595214,0.0
8595214,8595214:0:1,0.0
8595214,8595215,416.85446
8595214,8501117:0:1,258.42505
8595516,8595986,279.40845
8595516,8593816,196.56409
8595516,8588841,486.75833
8595516,8595148,348.92477
8595516,8593817,407.6915
Parent8592050,8501120:0:8,99.84084
Parent8592050,8501181:0:1,359.1886
Parent8592050,Parent8501181,359.1886
Parent8592050,8501120:0:5,99.84084
Parent8592050,8579254,352.99582
Parent8592050,8592040,361.19833
Parent8592050,8501120:0:3,99.84084
Parent8592050,Parent8501120,99.84084
Parent8592050,8592050:0:F,194.06259
Parent8592050,8592050:0:H,0.0
Parent8592050,8579253,244.25124
Parent8592050,8591818,308.7819
Parent8592050,8592020,353.54755
Parent8592050,8501120:0:70,99.84084
Parent8592050,8592027,453.6327
Parent8592050,8501120:0:6,99.84084
Parent8592050,8592050:0:C,0.0
Parent8592050,8592050,0.0
Parent8592050,8592050:0:D,0.0
Parent8592050,8592072,401.55115
Parent8592050,8501181:0:2,359.1886
Parent8592050,8592052,303.24695
Parent8592050,8501120:0:7,99.84084
Parent8592050,8501120:0:1,99.84084
Parent8592050,8501120,99.84084
Parent8592050,8501181,359.1886
Parent8592050,8592079,382.65692
Parent8592050,8501120:0:4,99.84084
8501166:0:2,8501166,0.0
8501166:0:2,Parent8501166,0.0
8501166:0:2,8501166:0:1,0.0
8501318,8592156,62.098953
8501318,8592164,322.36685
8501318,8592150,392.86145
8501318,8592160,449.7551
8501318,8592154,450.5229
8504000:0:1,8504000:0:2,8.12372
8504000:0:1,Parent8504000,77.98116
8504000:0:1,8592190,219.7369
8504000:0:1,8501121:0:2,416.74268
8504000:0:1,8592196,51.69265
8504000:0:1,8588447,496.5333
